coverage,Scalar Confidence_risk,Scalar Confidence_sel_acc,Source-Aware (penalty)_risk,Source-Aware (penalty)_sel_acc,Source-Aware (weighted)_risk,Source-Aware (weighted)_sel_acc,Source-Aware (geometric)_risk,Source-Aware (geometric)_sel_acc
0.05,0.021276595744680882,0.9787234042553191,0.23404255319148937,0.7659574468085106,0.14893617021276595,0.851063829787234,0.19148936170212771,0.8085106382978723
0.1,0.08421052631578951,0.9157894736842105,0.25263157894736843,0.7473684210526316,0.2210526315789474,0.7789473684210526,0.19999999999999996,0.8
0.15,0.09154929577464788,0.9084507042253521,0.21126760563380287,0.7887323943661971,0.1901408450704225,0.8098591549295775,0.19718309859154926,0.8028169014084507
0.2,0.08947368421052626,0.9105263157894737,0.22631578947368425,0.7736842105263158,0.21578947368421053,0.7842105263157895,0.21052631578947367,0.7894736842105263
0.25,0.09704641350210974,0.9029535864978903,0.240506329113924,0.759493670886076,0.23628691983122363,0.7637130801687764,0.21940928270042193,0.7805907172995781
0.3,0.11578947368421055,0.8842105263157894,0.25263157894736843,0.7473684210526316,0.22807017543859653,0.7719298245614035,0.24912280701754386,0.7508771929824561
0.35,0.13855421686746983,0.8614457831325302,0.2620481927710844,0.7379518072289156,0.22891566265060237,0.7710843373493976,0.25,0.75
0.4,0.15000000000000002,0.85,0.25263157894736843,0.7473684210526316,0.2421052631578947,0.7578947368421053,0.25,0.75
0.45,0.17564402810304447,0.8243559718969555,0.26463700234192034,0.7353629976580797,0.252927400468384,0.747072599531616,0.2622950819672131,0.7377049180327869
0.5,0.1957894736842105,0.8042105263157895,0.2610526315789473,0.7389473684210527,0.2589473684210526,0.7410526315789474,0.25684210526315787,0.7431578947368421
0.55,0.21223709369024857,0.7877629063097514,0.2562141491395793,0.7437858508604207,0.26003824091778205,0.739961759082218,0.25239005736137665,0.7476099426386233
0.6,0.22456140350877196,0.775438596491228,0.25087719298245614,0.7491228070175439,0.2666666666666667,0.7333333333333333,0.24912280701754386,0.7508771929824561
0.65,0.24110032362459544,0.7588996763754046,0.26051779935275077,0.7394822006472492,0.27022653721682843,0.7297734627831716,0.25566343042071193,0.7443365695792881
0.7,0.24812030075187974,0.7518796992481203,0.275187969924812,0.724812030075188,0.2706766917293233,0.7293233082706767,0.2706766917293233,0.7293233082706767
0.75,0.2650771388499299,0.7349228611500701,0.29032258064516125,0.7096774193548387,0.27769985974754563,0.7223001402524544,0.2833099579242637,0.7166900420757363
0.8,0.275,0.725,0.30000000000000004,0.7,0.2894736842105263,0.7105263157894737,0.2973684210526316,0.7026315789473684
0.85,0.2858910891089109,0.7141089108910891,0.3044554455445545,0.6955445544554455,0.2883663366336634,0.7116336633663366,0.30321782178217827,0.6967821782178217
0.9,0.2994152046783626,0.7005847953216374,0.3064327485380117,0.6935672514619883,0.2970760233918128,0.7029239766081872,0.3052631578947368,0.6947368421052632
0.95,0.31007751937984496,0.689922480620155,0.3133997785160576,0.6866002214839424,0.3089700996677741,0.6910299003322259,0.3111849390919158,0.6888150609080842
1.0,0.3175604626708728,0.6824395373291272,0.3175604626708728,0.6824395373291272,0.3175604626708728,0.6824395373291272,0.3175604626708728,0.6824395373291272
