coverage,Scalar Confidence_risk,Scalar Confidence_sel_acc,Source-Aware (penalty)_risk,Source-Aware (penalty)_sel_acc,Source-Aware (weighted)_risk,Source-Aware (weighted)_sel_acc,Source-Aware (geometric)_risk,Source-Aware (geometric)_sel_acc
0.05,0.06382978723404253,0.9361702127659575,0.1063829787234043,0.8936170212765957,0.21276595744680848,0.7872340425531915,0.1063829787234043,0.8936170212765957
0.1,0.04210526315789476,0.9578947368421052,0.25263157894736843,0.7473684210526316,0.21052631578947367,0.7894736842105263,0.21052631578947367,0.7894736842105263
0.15,0.05633802816901412,0.9436619718309859,0.2535211267605634,0.7464788732394366,0.1619718309859155,0.8380281690140845,0.21830985915492962,0.7816901408450704
0.2,0.06315789473684208,0.9368421052631579,0.25263157894736843,0.7473684210526316,0.1473684210526316,0.8526315789473684,0.21052631578947367,0.7894736842105263
0.25,0.07172995780590719,0.9282700421940928,0.2236286919831224,0.7763713080168776,0.13502109704641352,0.8649789029535865,0.21097046413502107,0.7890295358649789
0.3,0.08771929824561409,0.9122807017543859,0.22807017543859653,0.7719298245614035,0.16491228070175434,0.8350877192982457,0.2210526315789474,0.7789473684210526
0.35,0.09638554216867468,0.9036144578313253,0.21385542168674698,0.786144578313253,0.17771084337349397,0.822289156626506,0.21084337349397586,0.7891566265060241
0.4,0.12368421052631584,0.8763157894736842,0.20263157894736838,0.7973684210526316,0.18157894736842106,0.8184210526315789,0.20526315789473681,0.7947368421052632
0.45,0.12646370023419207,0.8735362997658079,0.20140515222482436,0.7985948477751756,0.18501170960187352,0.8149882903981265,0.19672131147540983,0.8032786885245902
0.5,0.14947368421052631,0.8505263157894737,0.19999999999999996,0.8,0.19157894736842107,0.8084210526315789,0.19999999999999996,0.8
0.55,0.16061185468451245,0.8393881453154876,0.20076481835564053,0.7992351816443595,0.20076481835564053,0.7992351816443595,0.20076481835564053,0.7992351816443595
0.6,0.18070175438596492,0.8192982456140351,0.19649122807017538,0.8035087719298246,0.19999999999999996,0.8,0.19649122807017538,0.8035087719298246
0.65,0.19417475728155342,0.8058252427184466,0.21359223300970875,0.7864077669902912,0.21035598705501624,0.7896440129449838,0.21359223300970875,0.7864077669902912
0.7,0.2015037593984963,0.7984962406015037,0.2270676691729323,0.7729323308270677,0.21954887218045116,0.7804511278195488,0.2270676691729323,0.7729323308270677
0.75,0.2131837307152875,0.7868162692847125,0.23702664796633943,0.7629733520336606,0.2187938288920056,0.7812061711079944,0.23702664796633943,0.7629733520336606
0.8,0.22499999999999998,0.775,0.2421052631578947,0.7578947368421053,0.2276315789473684,0.7723684210526316,0.2421052631578947,0.7578947368421053
0.85,0.2400990099009901,0.7599009900990099,0.2400990099009901,0.7599009900990099,0.23267326732673266,0.7673267326732673,0.2400990099009901,0.7599009900990099
0.9,0.2421052631578947,0.7578947368421053,0.24327485380116964,0.7567251461988304,0.2421052631578947,0.7578947368421053,0.24327485380116964,0.7567251461988304
0.95,0.2491694352159468,0.7508305647840532,0.24806201550387597,0.751937984496124,0.24584717607973416,0.7541528239202658,0.24806201550387597,0.751937984496124
1.0,0.25552050473186116,0.7444794952681388,0.25552050473186116,0.7444794952681388,0.25552050473186116,0.7444794952681388,0.25552050473186116,0.7444794952681388
