coverage,Scalar Confidence_risk,Scalar Confidence_sel_acc,Source-Aware (penalty)_risk,Source-Aware (penalty)_sel_acc,Source-Aware (weighted)_risk,Source-Aware (weighted)_sel_acc,Source-Aware (geometric)_risk,Source-Aware (geometric)_sel_acc
0.05,0.07441860465116279,0.9255813953488372,0.3395348837209302,0.6604651162790698,0.21395348837209305,0.786046511627907,0.3302325581395349,0.6697674418604651
0.1,0.09976798143851506,0.9002320185614849,0.21113689095127608,0.7888631090487239,0.20185614849187938,0.7981438515081206,0.20881670533642693,0.7911832946635731
0.15,0.1282843894899537,0.8717156105100463,0.2302936630602782,0.7697063369397218,0.22102009273570322,0.7789799072642968,0.2302936630602782,0.7697063369397218
0.2,0.15990730011587484,0.8400926998841252,0.29316338354577054,0.7068366164542295,0.2375434530706837,0.7624565469293163,0.29316338354577054,0.7068366164542295
0.25,0.1816496756255792,0.8183503243744208,0.3336422613531047,0.6663577386468953,0.23818350324374415,0.7618164967562558,0.3336422613531047,0.6663577386468953
0.3,0.2069498069498069,0.7930501930501931,0.362934362934363,0.637065637065637,0.2386100386100386,0.7613899613899614,0.362934362934363,0.637065637065637
0.35,0.2322964923891463,0.7677035076108537,0.38252812706816675,0.6174718729318333,0.2514890800794176,0.7485109199205824,0.38252812706816675,0.6174718729318333
0.4,0.2547770700636943,0.7452229299363057,0.39837869137232196,0.601621308627678,0.2680949623624783,0.7319050376375217,0.39837869137232196,0.601621308627678
0.45,0.27586206896551724,0.7241379310344828,0.41121976325270204,0.588780236747298,0.28718476582604224,0.7128152341739578,0.41121976325270204,0.588780236747298
0.5,0.29041222788327925,0.7095877721167207,0.42334414080592864,0.5766558591940714,0.29874942102825386,0.7012505789717461,0.42334414080592864,0.5766558591940714
0.55,0.3111578947368421,0.6888421052631579,0.4307368421052632,0.5692631578947368,0.31157894736842107,0.6884210526315789,0.4307368421052632,0.5692631578947368
0.6,0.3261289077576225,0.6738710922423775,0.436896950984176,0.563103049015824,0.32342724816673096,0.676572751833269,0.436896950984176,0.563103049015824
0.65,0.3448521553259708,0.6551478446740292,0.4399714998218739,0.5600285001781261,0.33986462415390095,0.660135375846099,0.4399714998218739,0.5600285001781261
0.7,0.3628845517697651,0.6371154482302349,0.4452530598742971,0.5547469401257029,0.35494541845848493,0.6450545815415151,0.4452530598742971,0.5547469401257029
0.75,0.37388082741586914,0.6261191725841309,0.4516826180920037,0.5483173819079963,0.37295461562210563,0.6270453843778944,0.4516826180920037,0.5483173819079963
0.8,0.39131693198263384,0.6086830680173662,0.45759768451519534,0.5424023154848047,0.38958031837916063,0.6104196816208394,0.45759768451519534,0.5424023154848047
0.85,0.40833560337782615,0.5916643966221738,0.4600926178153092,0.5399073821846908,0.4064287660038137,0.5935712339961863,0.4600926178153092,0.5399073821846908
0.9,0.42500643169539487,0.5749935683046051,0.46025212245948033,0.5397478775405197,0.4232055569848212,0.5767944430151788,0.46025212245948033,0.5397478775405197
0.95,0.441384352912503,0.558615647087497,0.4601511089446746,0.5398488910553254,0.44162807701681694,0.558371922983183,0.4601511089446746,0.5398488910553254
1.0,0.4600601991201667,0.5399398008798333,0.4600601991201667,0.5399398008798333,0.4600601991201667,0.5399398008798333,0.4600601991201667,0.5399398008798333
