coverage,Scalar Confidence_risk,Scalar Confidence_sel_acc,Source-Aware (penalty)_risk,Source-Aware (penalty)_sel_acc,Source-Aware (weighted)_risk,Source-Aware (weighted)_sel_acc,Source-Aware (geometric)_risk,Source-Aware (geometric)_sel_acc
0.05,0.17021276595744683,0.8297872340425532,0.17021276595744683,0.8297872340425532,0.42553191489361697,0.574468085106383,0.19148936170212771,0.8085106382978723
0.1,0.25263157894736843,0.7473684210526316,0.26315789473684215,0.7368421052631579,0.4526315789473684,0.5473684210526316,0.3157894736842105,0.6842105263157895
0.15,0.2535211267605634,0.7464788732394366,0.323943661971831,0.676056338028169,0.4859154929577465,0.5140845070422535,0.35915492957746475,0.6408450704225352
0.2,0.28421052631578947,0.7157894736842105,0.37368421052631584,0.6263157894736842,0.4894736842105263,0.5105263157894737,0.3789473684210526,0.6210526315789474
0.25,0.31645569620253167,0.6835443037974683,0.3966244725738397,0.6033755274261603,0.49367088607594933,0.5063291139240507,0.40506329113924056,0.5949367088607594
0.3,0.343859649122807,0.656140350877193,0.40701754385964917,0.5929824561403508,0.5228070175438597,0.47719298245614034,0.4245614035087719,0.5754385964912281
0.35,0.3644578313253012,0.6355421686746988,0.4186746987951807,0.5813253012048193,0.5301204819277108,0.46987951807228917,0.42469879518072284,0.5753012048192772
0.4,0.38421052631578945,0.6157894736842106,0.43947368421052635,0.5605263157894737,0.5078947368421053,0.4921052631578947,0.4447368421052632,0.5552631578947368
0.45,0.3911007025761124,0.6088992974238876,0.4402810304449649,0.5597189695550351,0.5081967213114754,0.4918032786885246,0.4402810304449649,0.5597189695550351
0.5,0.39368421052631575,0.6063157894736843,0.4463157894736842,0.5536842105263158,0.5073684210526316,0.4926315789473684,0.4463157894736842,0.5536842105263158
0.55,0.4130019120458891,0.5869980879541109,0.4474187380497132,0.5525812619502868,0.5009560229445507,0.49904397705544934,0.4474187380497132,0.5525812619502868
0.6,0.4175438596491228,0.5824561403508772,0.4508771929824561,0.5491228070175439,0.5,0.5,0.4508771929824561,0.5491228070175439
0.65,0.4255663430420712,0.5744336569579288,0.4563106796116505,0.5436893203883495,0.49514563106796117,0.5048543689320388,0.4563106796116505,0.5436893203883495
0.7,0.4270676691729324,0.5729323308270676,0.4571428571428572,0.5428571428571428,0.487218045112782,0.512781954887218,0.4571428571428572,0.5428571428571428
0.75,0.4488078541374474,0.5511921458625526,0.46563814866760167,0.5343618513323983,0.48807854137447404,0.511921458625526,0.46563814866760167,0.5343618513323983
0.8,0.4552631578947368,0.5447368421052632,0.46578947368421053,0.5342105263157895,0.48684210526315785,0.5131578947368421,0.46578947368421053,0.5342105263157895
0.85,0.4591584158415841,0.5408415841584159,0.4653465346534653,0.5346534653465347,0.48514851485148514,0.5148514851485149,0.4653465346534653,0.5346534653465347
0.9,0.4619883040935673,0.5380116959064327,0.4725146198830409,0.5274853801169591,0.4783625730994152,0.5216374269005848,0.4725146198830409,0.5274853801169591
0.95,0.46843853820598,0.53156146179402,0.4717607973421927,0.5282392026578073,0.47619047619047616,0.5238095238095238,0.4717607973421927,0.5282392026578073
1.0,0.4742376445846478,0.5257623554153522,0.4742376445846478,0.5257623554153522,0.4742376445846478,0.5257623554153522,0.4742376445846478,0.5257623554153522
